I felt shame when I was asked by my cousin that I promised to buy her a birthday present but I didn't buy it for her in front of friends.|5.0|-3.7668492794036865|-3.5225343704223633|-3.6514320373535156|-2.7034130096435547|-3.6792092323303223|1.9764196872711182|-3.018494129180908|0.0|0.0|0.0|0.0|0.0|1.0|0.0
When I was told that my uncle had passed away.|0.0|2.8941187858581543|-3.8177008628845215|-3.7632551193237305|-3.6426525115966797|-4.038056373596191|-3.8143577575683594|-3.352745771408081|1.0|0.0|0.0|0.0|0.0|0.0|0.0
My girl-friend and I live in one flat with another couple. We get along very well and usually we share everything. Once we two were sitting in our room and eating a cake when the others came in.|5.0|-4.196152687072754|-4.860922813415527|-3.534470796585083|-3.294529676437378|-2.3754584789276123|-0.02907342091202736|-2.048837661743164|0.0|0.0|0.0|0.0|0.0|1.0|0.0
I was annoyed this particular day as it seemad that the odds were not in my favour.  My grandfather added fuel to the fire, when I  had an important appointment so I unleashed my anger on him.|2.0|-3.8042101860046387|-4.0458664894104|1.9251618385314941|-3.007990837097168|-3.952543258666992|-2.9387402534484863|-3.4435229301452637|0.0|0.0|1.0|0.0|0.0|0.0|0.0
When I was about to clean the draining board and saw it looked underneath the sink (I live in a students hostel).|6.0|-3.8703930377960205|-3.5577797889709473|-2.9704742431640625|-3.307241439819336|-4.072859764099121|-2.9468841552734375|2.809144973754883|0.0|0.0|0.0|0.0|0.0|0.0|1.0
When I stole something.|3.0|-3.837444543838501|-4.153620719909668|-4.186763286590576|1.6451475620269775|-3.959792137145996|-1.4070093631744385|-3.7490363121032715|0.0|0.0|0.0|1.0|0.0|0.0|0.0
Getting the top price in the football pools.|4.0|-4.183393478393555|-4.172115325927734|-4.091794013977051|-3.95906400680542|3.367626190185547|-3.873053550720215|-3.776236057281494|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I was ashamed at myself when I saw that the other boys and girls   of my age earn a lot of money by doing very good and hard work. |5.0|-3.5818939208984375|-3.6765971183776855|-3.421719789505005|-2.9547500610351562|-3.7061870098114014|2.1509130001068115|-2.532200336456299|0.0|0.0|0.0|0.0|0.0|1.0|0.0
During the military service, I lost a part of an equipment; I accused another person and he was rebuked and punished.|3.0|-4.234302520751953|-4.046449661254883|-3.6085128784179688|1.745032548904419|-4.2158355712890625|-1.7430784702301025|-3.8298001289367676|0.0|0.0|0.0|1.0|0.0|0.0|0.0
I went to a friend's baptism as she became a Christian after me and I realized that she was more enthusiastic about her spiritual life than I was.  When I was with my brothers and sisters of Christ I had a guilty feeling which could not be dismissed easily.  When pepole asked me as to when I would be baptised my guilt feeling deepened.|3.0|-3.0876007080078125|-4.112386226654053|-3.498419761657715|2.38051176071167|-3.890979290008545|-2.6756556034088135|-3.2387022972106934|0.0|0.0|0.0|1.0|0.0|0.0|0.0
A friend of mine travelled very far. I miss her but feel joy too because fer life is taking the right direction as she wants. So I feel joy for her mainly.|4.0|-3.739058494567871|-4.154576301574707|-4.215177536010742|-3.9129281044006348|3.2071056365966797|-4.18364953994751|-4.1131086349487305|0.0|0.0|0.0|0.0|1.0|0.0|0.0
After I had lived with my boyfriend in a foreign country for half a year, I saw that it was impossible for me to stay with him (for economic reasons). We separated although I loved him.|0.0|2.7451560497283936|-4.194652557373047|-3.8410449028015137|-3.524172782897949|-3.74641489982605|-3.540153980255127|-3.65486478805542|1.0|0.0|0.0|0.0|0.0|0.0|0.0
Reading a horror story alone.|1.0|-3.8806161880493164|3.3672420978546143|-3.9621434211730957|-3.8647944927215576|-3.878265380859375|-3.8571414947509766|-3.453770160675049|0.0|1.0|0.0|0.0|0.0|0.0|0.0
A few weeks back my daughter had very high fever and I was scared that it might lead to brain damage or convulsions.|1.0|-4.17164945602417|3.1891541481018066|-3.9318912029266357|-3.73872709274292|-4.028951644897461|-3.7404422760009766|-3.9905009269714355|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When I learned that a relative had been spreading rumours about me.|6.0|-3.449411392211914|-3.6146609783172607|-2.4840991497039795|-4.07329797744751|-5.49513578414917|-2.167336940765381|0.9321334362030029|0.0|0.0|0.0|0.0|0.0|0.0|1.0
China cannot buy your reference.|5.0|-1.6862194538116455|-4.23616886138916|-1.0185761451721191|-1.8823421001434326|-4.682957649230957|-1.1263285875320435|-1.0547877550125122|0.0|0.0|0.0|0.0|0.0|1.0|0.0
I felt disgust when I kissed a guy that I know. I was on the outs with my boyfriend and this person appeared but he has nothing to do with me.|6.0|-3.6986169815063477|-3.392854690551758|-3.5020580291748047|-3.144223690032959|-3.6941983699798584|-3.2014312744140625|2.967996835708618|0.0|0.0|0.0|0.0|0.0|0.0|1.0
Leaving a friend of mine alone at a dance - I felt I should have kept her company.|3.0|-3.621929168701172|-3.9274280071258545|-3.6373472213745117|2.1431102752685547|-4.493814468383789|-1.8707764148712158|-3.393772602081299|0.0|0.0|0.0|1.0|0.0|0.0|0.0
I was walking down a road and suddenly a few dogs appeared at a fence and started barking angrily.  They were jumping and it seemed that they would come for me any time.|1.0|-4.611124038696289|2.746690034866333|-2.998297929763794|-4.319310188293457|-4.23247766494751|-3.951253890991211|-3.3779802322387695|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When ,due to hunger and tiredness, I became generally irritated with my fiancee and made cutting remarks which really hurt him.  Later I realized that my unfounded irritation had hurt the person I love most on earth.|3.0|-3.961615800857544|-4.816695690155029|-2.7266879081726074|1.5174424648284912|-4.950521469116211|-2.1346311569213867|-3.5348565578460693|0.0|0.0|0.0|1.0|0.0|0.0|0.0
I added a little   ?   to a yield in an experiment to get more of a yield.|3.0|-4.256025314331055|-4.529882431030273|-3.7759547233581543|1.2416152954101562|-4.245705604553223|-0.7326089143753052|-3.1500182151794434|0.0|0.0|0.0|1.0|0.0|0.0|0.0
Being in a Malaysian city with my girlfriend coming out of a picture theatre - seeing her rush up to a taxi that a very old sick man was trying to get to. Seeing her take over the taxi.|6.0|-3.3708043098449707|-3.34205961227417|-3.020719289779663|-3.2737631797790527|-4.40177583694458|-3.518710136413574|2.965280532836914|0.0|0.0|0.0|0.0|0.0|0.0|1.0
When a patient had died soon after I had told the guardian to wait outside the ward.|3.0|-4.098286151885986|-3.942193031311035|-2.5426392555236816|0.9623388051986694|-5.583863258361816|-1.5165127515792847|-3.419449806213379|0.0|0.0|0.0|1.0|0.0|0.0|0.0
Guy I cared for went back to Canada to live.|0.0|2.886658191680908|-4.340199947357178|-3.446779727935791|-3.3534963130950928|-3.8217453956604004|-3.6795694828033447|-3.034788131713867|1.0|0.0|0.0|0.0|0.0|0.0|0.0
A woman picked her nose and spit right next to me.|6.0|-3.729602813720703|-3.888211965560913|-2.9485230445861816|-3.3303308486938477|-3.7578372955322266|-3.437788963317871|3.039475440979004|0.0|0.0|0.0|0.0|0.0|0.0|1.0
Hearing that I had been successful in getting a position whereby my financial, physical, spiritual and emotional needs will be well catered for. This position fulfils a lot of my aims for the last five years of my life.|4.0|-3.936209201812744|-4.114884853363037|-4.162837505340576|-3.810734272003174|3.311901807785034|-4.138930797576904|-3.946211576461792|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I felt vvery happy when I was accepted at UNZA for my studies.  I had not expected this as I had been ill during the exams.|4.0|-4.132381439208984|-4.146918296813965|-4.142265796661377|-3.8990707397460938|3.2778220176696777|-3.884434700012207|-4.098650932312012|0.0|0.0|0.0|0.0|1.0|0.0|0.0
A serious drug error while nursing that I knew I was responsible for (patient lived, no complications fortunately).|5.0|-4.17577600479126|-4.23082160949707|-3.2385575771331787|0.11946875602006912|-5.444920539855957|0.04907175898551941|-2.9972591400146484|0.0|0.0|0.0|0.0|0.0|1.0|0.0
When I heard that someone who is very close to me did very well in the exams despite having fooled around a lot.|4.0|-4.029499530792236|-4.643994331359863|-3.8785855770111084|-3.9062750339508057|3.2976832389831543|-3.754534959793091|-3.6830506324768066|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I was given an exam which I thought did not measure at all my ability or my knowledge of the subject.|2.0|-3.223695755004883|-4.359275817871094|0.4916229546070099|-4.0046844482421875|-5.188045501708984|-2.2513725757598877|-0.8643003702163696|0.0|0.0|1.0|0.0|0.0|0.0|0.0
When my best friend foud out I'd been lying about something I'd been doing behind her back.|5.0|-4.828824043273926|-5.039521217346191|-2.5131735801696777|-0.8520725965499878|-5.051885604858398|-0.49620333313941956|-3.22322416305542|0.0|0.0|0.0|0.0|0.0|1.0|0.0
Doing a group assignment and being left to do all the work and take the blame for any mistakes.|2.0|-3.6360645294189453|-5.09454345703125|0.7471564412117004|-2.0243425369262695|-5.051212310791016|-2.9539036750793457|-1.2977559566497803|0.0|0.0|1.0|0.0|0.0|0.0|0.0
When I realized that I was in hospital after a car accident and that I had a scleral tear in my left eye.|0.0|1.5440645217895508|-3.806131601333618|-4.476569175720215|-3.4258546829223633|-3.612427234649658|-3.1548361778259277|-4.162266731262207|1.0|0.0|0.0|0.0|0.0|0.0|0.0
I was once called in court in Zemba Traditional court to answer a charge of impregnanting a young lady, I felt guilty for she had some letters which I used to write her as an exhibit in court.|3.0|-3.3159430027008057|-3.949826717376709|-3.4439356327056885|2.389659881591797|-3.596592664718628|-2.7106642723083496|-3.3370299339294434|0.0|0.0|0.0|1.0|0.0|0.0|0.0
Discussing psychology with my friends before the lecture.|4.0|-4.128969669342041|-3.8471736907958984|-3.3935952186584473|-1.7084912061691284|-4.120105266571045|1.1586027145385742|-3.618983268737793|0.0|0.0|0.0|0.0|1.0|0.0|0.0
When my grandmother, my second mother died.|0.0|2.9615800380706787|-3.9890894889831543|-3.7104859352111816|-3.4847068786621094|-4.140258312225342|-3.7100634574890137|-3.291534900665283|1.0|0.0|0.0|0.0|0.0|0.0|0.0
One night, when I got out from the University I saw two strange people near my car. When I got near, they moved away, and then came close again. I had a feeling that they were assaulters. After I left I discovered that the windshield was broken.|1.0|-4.4581499099731445|2.8739750385284424|-3.4563584327697754|-4.088927745819092|-4.215521812438965|-4.02304744720459|-2.998826026916504|0.0|1.0|0.0|0.0|0.0|0.0|0.0
Being insulted in public.|2.0|-4.265300273895264|-5.174056529998779|-0.2980407178401947|-2.9137675762176514|-4.863699436187744|-0.7777799367904663|-3.0415520668029785|0.0|0.0|1.0|0.0|0.0|0.0|0.0
When I found out that my sister had been playing with my confidential things which she had taken from my hand-bag.|2.0|-4.092559337615967|-4.7210283279418945|1.3904350996017456|-3.762221097946167|-3.733445644378662|-3.395470380783081|-1.7553036212921143|0.0|0.0|1.0|0.0|0.0|0.0|0.0
Two days after the above incident, I was thinking about my morally shameful act and I felt sorry for that incident, but it was too late, however I did realize this.|3.0|-3.6723833084106445|-4.7352705001831055|-4.061931610107422|1.5240271091461182|-4.241518020629883|-1.305673599243164|-3.6121206283569336|0.0|0.0|0.0|1.0|0.0|0.0|0.0
A girl I do not like kept coming to me and talking to me.|6.0|-4.6710968017578125|-4.429713249206543|-3.939560890197754|-4.769326210021973|-0.5621204376220703|-3.7469770908355713|-0.899481475353241|0.0|0.0|0.0|0.0|0.0|0.0|1.0
In a certain occasion I saw a dog in the street eating something so strange gooey that I wasn't able to eat lunch because I remembered the scene all the time.|6.0|-3.864863157272339|-3.803154230117798|-3.029827117919922|-3.362466812133789|-3.74558687210083|-3.2051033973693848|2.979569435119629|0.0|0.0|0.0|0.0|0.0|0.0|1.0
When I realized that not all my friends like the comments that I pass in their presence.|3.0|-3.375741720199585|-5.752729415893555|-2.015214204788208|-1.6142418384552002|-5.283228397369385|0.0836925357580185|-2.2210450172424316|0.0|0.0|0.0|1.0|0.0|0.0|0.0
When I told my sister I had slept with my boyfriend, and she at first was mad at me I then felt shame for this act, but not guilt.|5.0|-3.689426898956299|-3.783310651779175|-3.6656057834625244|-2.331420660018921|-3.6797409057617188|2.116870880126953|-3.0344183444976807|0.0|0.0|0.0|0.0|0.0|1.0|0.0
I was on my way home when suddenly Gule Wamkulu came from the bush and blocked the road. I was in fear and didn't know what to do.|1.0|-4.2178192138671875|3.0935826301574707|-3.7455625534057617|-3.9172000885009766|-3.9938995838165283|-3.9100823402404785|-3.7324295043945312|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When I had to walk along a dark road alone.|1.0|-4.069222927093506|3.2835474014282227|-3.8780465126037598|-3.849860668182373|-3.9534120559692383|-3.7923991680145264|-3.787747621536255|0.0|1.0|0.0|0.0|0.0|0.0|0.0
My family told me to leave if I was not willing to accept the conditions they imposed on me.|2.0|-3.253052234649658|-3.8355870246887207|1.642240047454834|-3.477815628051758|-4.740777969360352|-3.1609272956848145|-2.035334587097168|0.0|0.0|1.0|0.0|0.0|0.0|0.0
One evening my father told me to go into the cellar and get him a beer. I was terribly frightened at the idea of a man sitting in the cellar and assaulting me. For my defence I took an empty bottle with me.|1.0|-4.506278991699219|3.0735361576080322|-3.713581085205078|-3.9921681880950928|-4.149075984954834|-3.5041654109954834|-3.974497079849243|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When a girl did not answer a question, concerning my love for her, put forward to her.|0.0|-3.1610054969787598|-5.678645133972168|0.5472387075424194|-2.015183448791504|-5.318903923034668|-2.6650657653808594|-2.120046615600586|1.0|0.0|0.0|0.0|0.0|0.0|0.0
My sister, whom I like very much, asked me for a favour which I refused her for some flimsy reason. Some time later I felt sorry for that and something like sadness.|0.0|2.435257911682129|-4.68250846862793|-3.8239240646362305|-2.5508103370666504|-4.510667324066162|-3.512808084487915|-3.4801058769226074|1.0|0.0|0.0|0.0|0.0|0.0|0.0
Afraid of getting alone without friends, without anybody.|1.0|-4.2133708000183105|3.1462202072143555|-3.928283929824829|-3.8128433227539062|-3.9792275428771973|-3.6712968349456787|-4.0041375160217285|0.0|1.0|0.0|0.0|0.0|0.0|0.0
The last time I was face to face with with the monstrous dog which lives in my street.|1.0|-4.057992458343506|2.0148940086364746|-3.2444417476654053|-4.202760219573975|-4.575926780700684|-4.254767417907715|-1.7732365131378174|0.0|1.0|0.0|0.0|0.0|0.0|0.0
Some students trying to please the lecturer.|6.0|-3.6611099243164062|-4.283449172973633|-1.9654048681259155|-3.5208215713500977|-4.537906646728516|-3.336719036102295|2.5626635551452637|0.0|0.0|0.0|0.0|0.0|0.0|1.0
My mother, my sister and I were sitting in the sitting room and watching a film on TV. My father came home drunk and told us to turn off. When we did not do that he switched off the fuse and started shouting. We were sitting in the dark and I was afraid that he would do us a harm.|1.0|-4.293427467346191|3.1065988540649414|-3.8379836082458496|-3.9997496604919434|-4.125920295715332|-3.7857518196105957|-3.6090898513793945|0.0|1.0|0.0|0.0|0.0|0.0|0.0
I felt guilty after stealing a cookery book from my colleagues.|3.0|-3.1431868076324463|-3.869481086730957|-3.563525676727295|2.5495309829711914|-3.591228485107422|-2.4847779273986816|-3.310044527053833|0.0|0.0|0.0|1.0|0.0|0.0|0.0
When I was with the girl I love very much, for the graduatiion ball.|4.0|-4.094964981079102|-4.095525741577148|-4.222677707672119|-3.796433925628662|3.3797011375427246|-3.732805013656616|-4.040955066680908|0.0|0.0|0.0|0.0|1.0|0.0|0.0
When I was accepted as a student.|4.0|-4.206650257110596|-4.150784015655518|-4.067032814025879|-3.866811752319336|3.2811033725738525|-3.88808274269104|-3.9877560138702393|0.0|0.0|0.0|0.0|1.0|0.0|0.0
When my family and I heard of the death of my grandfather.  We had  seen him a few weeks earlier and it seemed that he had just been waiting to see us.|0.0|2.9548499584198|-3.995389461517334|-3.6097023487091064|-3.4291951656341553|-4.146490573883057|-3.7642910480499268|-3.2194478511810303|1.0|0.0|0.0|0.0|0.0|0.0|0.0
I didn't tell my parents exacly what had made me so late in getting home one night. I left out some details and somehow, I felt I had lied to them.|3.0|-4.310027122497559|-3.9454121589660645|-4.222944259643555|1.0388739109039307|-4.1255106925964355|-0.627055823802948|-3.687471866607666|0.0|0.0|0.0|1.0|0.0|0.0|0.0
Once when I said bad things concerning a friend.|5.0|-4.139657974243164|-4.1025800704956055|-4.358521461486816|0.9204555749893188|-4.115653038024902|-0.6489670872688293|-3.872682571411133|0.0|0.0|0.0|0.0|0.0|1.0|0.0
When I saw a spider.|6.0|-3.5611486434936523|-2.963141441345215|-3.442525863647461|-3.567136526107788|-3.888329267501831|-3.735046148300171|2.6071553230285645|0.0|0.0|0.0|0.0|0.0|0.0|1.0
I was walking to my car at night and thought that I was being followed.|1.0|-4.190053939819336|3.3465704917907715|-3.6687560081481934|-3.8516087532043457|-4.04291296005249|-3.6794092655181885|-3.8461813926696777|0.0|1.0|0.0|0.0|0.0|0.0|0.0
The government's announcement of the withdrawal of the student allowances in 1984.|2.0|-3.3185019493103027|-4.566191673278809|1.4281084537506104|-3.333561420440674|-4.219076156616211|-3.326392650604248|-1.5945132970809937|0.0|0.0|1.0|0.0|0.0|0.0|0.0
When my grandparents moved to another part of the town.|0.0|2.234003782272339|-4.088749408721924|-3.5665135383605957|-3.7762937545776367|-4.252823829650879|-3.777031898498535|-3.1222639083862305|1.0|0.0|0.0|0.0|0.0|0.0|0.0
I was nailed. I lied in connection with a book which I took from the library, because I had to keep it for a longer time.|5.0|-4.137396335601807|-4.073754787445068|-3.87959623336792|-1.0383405685424805|-4.253687858581543|1.2044389247894287|-3.4836196899414062|0.0|0.0|0.0|0.0|0.0|1.0|0.0
I feel unbelievably happy about the relationship between my boyfriend and me, it is a reoccurring feeling.|4.0|-3.9722347259521484|-4.1805315017700195|-4.127606391906738|-3.794938087463379|3.4276347160339355|-3.9868154525756836|-3.9971187114715576|0.0|0.0|0.0|0.0|1.0|0.0|0.0
When I read racist slogans on the walls.|6.0|-3.8291635513305664|-4.241194725036621|-2.5362401008605957|-3.7843222618103027|-4.459688186645508|-3.2827489376068115|2.312434196472168|0.0|0.0|0.0|0.0|0.0|0.0|1.0
Football was a very big deal at my high school, so I was joyous when my school's team won the conference championship last year.|4.0|-4.1224164962768555|-4.157046318054199|-4.074000358581543|-3.944507122039795|3.257443904876709|-3.957855224609375|-4.0040483474731445|0.0|0.0|0.0|0.0|1.0|0.0|0.0
Saw a beggar on the street (China still so poor).|5.0|-3.186635971069336|-4.102682113647461|-3.3146660327911377|-3.5083823204040527|-4.039446830749512|-3.515956163406372|2.5381760597229004|0.0|0.0|0.0|0.0|0.0|1.0|0.0
When I saw the movie "Poltergist".|1.0|-3.8493971824645996|-1.2072595357894897|-3.257993221282959|-3.947026252746582|-4.627442359924316|-3.2723591327667236|1.0532774925231934|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When my parents did not let me go on a study tour.|0.0|-1.0372766256332397|-4.380996227264404|0.1767958700656891|-3.799198627471924|-5.020938873291016|-3.988992929458618|-2.159235954284668|1.0|0.0|0.0|0.0|0.0|0.0|0.0
It was in December last year that I was chosen to come to this Institution to study as a Medical Assistant.|4.0|-4.248909950256348|-3.9724879264831543|-4.071008682250977|-3.970700979232788|3.2765109539031982|-3.9133338928222656|-3.9840824604034424|0.0|0.0|0.0|0.0|1.0|0.0|0.0
When I was informed that a short story I had written had been accepted for publication.|4.0|-4.0586957931518555|-4.167694091796875|-4.099611282348633|-4.002293586730957|3.1924502849578857|-3.959383010864258|-4.017335414886475|0.0|0.0|0.0|0.0|1.0|0.0|0.0
When I was denied my favourite dish at the dinning hall (shima with roast chicken), I felt disgusted.|6.0|-3.667531967163086|-3.5549159049987793|-3.5242197513580322|-3.4244964122772217|-3.6333701610565186|-3.3690104484558105|2.991734027862549|0.0|0.0|0.0|0.0|0.0|0.0|1.0
When I noticed two spiders running on the floor in different directions.|6.0|-3.748716354370117|-3.150604248046875|-3.2598319053649902|-3.335254192352295|-3.693934679031372|-3.396813154220581|2.9366707801818848|0.0|0.0|0.0|0.0|0.0|0.0|1.0
My roommate being unconsiderate.|2.0|-3.59415602684021|-4.924941062927246|1.4792490005493164|-3.3187742233276367|-4.146794319152832|-3.659653663635254|-1.6488306522369385|0.0|0.0|1.0|0.0|0.0|0.0|0.0
Ran into a parking car on a bicycle.|1.0|-4.715005874633789|2.837723970413208|-3.791623115539551|-4.026159286499023|-4.461750030517578|-2.9015109539031982|-3.610715866088867|0.0|1.0|0.0|0.0|0.0|0.0|0.0
The fact that I was pregnant. I was always considered level headed and did not have sex until 18 and out of high school.|5.0|-3.9284331798553467|-2.8534138202667236|-3.7730371952056885|-2.1103408336639404|-3.863248348236084|1.5948994159698486|-3.388575315475464|0.0|0.0|0.0|0.0|0.0|1.0|0.0
I was visiting my parents in law when the house was invaded by three strange men, and they committed an armed assault.|1.0|-4.487391948699951|2.339766025543213|-3.229292869567871|-4.287781715393066|-3.9631893634796143|-4.187341690063477|-3.0221798419952393|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When my son returned from mountaineering - healthy in body and soul.|4.0|-3.8094470500946045|-4.091191291809082|-4.279904842376709|-4.002960681915283|3.1923160552978516|-4.133559226989746|-4.001058578491211|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I was so excited once that I told my classmate that she was old, this hurt her and I felt guilty.|3.0|-3.0143260955810547|-3.792294502258301|-3.6757545471191406|2.5054221153259277|-3.599008560180664|-2.5191333293914795|-3.3118951320648193|0.0|0.0|0.0|1.0|0.0|0.0|0.0
In a party of friends I got completely drunk.|5.0|-3.896894931793213|-4.112424373626709|-4.079892158508301|-2.045743465423584|-3.746354579925537|1.4343149662017822|-1.8392565250396729|0.0|0.0|0.0|0.0|0.0|1.0|0.0
I went shopping with my mother and sister (17 years old). Mother always told my sister what she should buy. Instead of assisting my sister in defending herself against mother's interference, I just behaved aggressively towards my sister.|3.0|-4.193817615509033|-4.3488688468933105|-3.2573845386505127|1.744642972946167|-4.303680896759033|-1.659062385559082|-3.6091041564941406|0.0|0.0|0.0|1.0|0.0|0.0|0.0
Crossing a street of several ways the cars began to move and I thought that I was going to be trampled.|1.0|-4.567935943603516|2.835378646850586|-3.7206199169158936|-4.306865692138672|-4.248114585876465|-3.601088523864746|-3.2697932720184326|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When my elder sister had a baby girl.  She was the first girl in the family after 19 years of baby boys.|4.0|-3.9566152095794678|-4.12484073638916|-4.228433132171631|-3.9395716190338135|3.241933822631836|-4.058365821838379|-3.932542085647583|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I had been drinking with a pal and I later (1 o' clock) had a date  with my fiancee.  We were going to a Spanish lesson and I was afraid that she would smell that I had been drinking.|1.0|-4.587648868560791|2.8589673042297363|-4.096047878265381|-4.003647804260254|-4.071316242218018|-3.4027159214019775|-3.9507596492767334|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When my boyfriend last told me he loved me after I gave him an impulsive kiss.|4.0|-4.300871849060059|-4.254135608673096|-4.036236763000488|-3.8137052059173584|3.2937355041503906|-3.5833959579467773|-4.03797721862793|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I was in form five at the boarding school and my friends and I had gone drinknig beer in the nearby village.  And we were caught red handed there by a form master.|1.0|-4.520029067993164|2.6964635848999023|-3.188934803009033|-4.080472946166992|-4.69144344329834|-2.89499831199646|-3.555144786834717|0.0|1.0|0.0|0.0|0.0|0.0|0.0
When the dean of UNZA asked me to vacate a big flat I was occupying and take up a smaller one as I was becoming a full time student at UNZA.|2.0|-3.9062883853912354|-3.8833537101745605|1.7558842897415161|-3.342738389968872|-3.8398380279541016|-2.5363898277282715|-2.0384421348571777|0.0|0.0|1.0|0.0|0.0|0.0|0.0
After a one year's stay abroad, I returned home. I was even more glad to see how much my family was pleased to see me.|4.0|-4.146670341491699|-4.073238849639893|-4.187200546264648|-3.876664161682129|3.22454833984375|-3.9475622177124023|-4.098076820373535|0.0|0.0|0.0|0.0|1.0|0.0|0.0
A person close to me mistook my good intentions for bad, and therefore associated unpleasant traits to me.|2.0|-4.087244987487793|-4.4495134353637695|0.551564633846283|-3.894608974456787|-4.786737442016602|-2.846566677093506|-0.12052039802074432|0.0|0.0|1.0|0.0|0.0|0.0|0.0
When I read the diary of the girl with whom I was living, it was about another boy with whom she had been going around some time back.|0.0|-1.674468755722046|-4.769383430480957|-3.541327476501465|-3.1313834190368652|-5.028278350830078|-2.0037405490875244|-0.49176451563835144|1.0|0.0|0.0|0.0|0.0|0.0|0.0
When I blamed my niece for misplacing my book, she denied having touched or seen it but I carried on insisting that it was her.|3.0|-4.0865068435668945|-4.2247772216796875|-3.4269537925720215|1.9290785789489746|-4.076179027557373|-1.8376133441925049|-3.5849719047546387|0.0|0.0|0.0|1.0|0.0|0.0|0.0
I was not chosen for the All English class.|0.0|1.623949408531189|-3.7796761989593506|-2.9252686500549316|-3.108431339263916|-5.317140579223633|-2.9063825607299805|-3.057091236114502|1.0|0.0|0.0|0.0|0.0|0.0|0.0
When I offended my parents without wanting it.|3.0|-3.9390625953674316|-4.198368072509766|-4.030080795288086|1.7349913120269775|-4.0208330154418945|-1.4853595495224|-3.7018096446990967|0.0|0.0|0.0|1.0|0.0|0.0|0.0
When my elder brother died.|0.0|2.890010118484497|-4.059030532836914|-3.7333104610443115|-3.52013897895813|-4.117705345153809|-3.6929943561553955|-3.3118605613708496|1.0|0.0|0.0|0.0|0.0|0.0|0.0
I felt joy when I saw my daughter after a separation of twenty days.|4.0|-3.9620437622070312|-4.096173286437988|-4.151047706604004|-3.9426937103271484|3.300330877304077|-4.0082550048828125|-4.070309638977051|0.0|0.0|0.0|0.0|1.0|0.0|0.0
When I was selected to this university despite my having studyied in difficulty throughout my secondary school days.|4.0|-4.111279010772705|-4.349381446838379|-4.002319812774658|-3.8875885009765625|3.2305514812469482|-3.855734348297119|-3.990872383117676|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I typed up a letter for this physician at work. She didn't care for my style, even though she was not using correct English. I told her it was her letter and we would do it her way.|2.0|-4.228641033172607|-5.431196212768555|0.3302406072616577|-2.702226161956787|-4.006834506988525|-2.03542423248291|-2.1592562198638916|0.0|0.0|1.0|0.0|0.0|0.0|0.0
When I beat up a first year student at my secondary school in my capacity as the deputy head boy.  He had woken up late in the  morning for manual work.|3.0|-3.8825254440307617|-4.107494831085205|-3.485133647918701|2.098453998565674|-4.1611833572387695|-2.202091693878174|-3.488862991333008|0.0|0.0|0.0|1.0|0.0|0.0|0.0
[ No response.]|1.0|-1.9027843475341797|-2.5478901863098145|-1.5517652034759521|-1.292278528213501|-3.734522819519043|-0.7282176613807678|-1.2895166873931885|0.0|1.0|0.0|0.0|0.0|0.0|0.0
I was watching T.V with my parents and some pornographic scenes came on, I felt uncomfortable and tried to distract my parents attention by talking to them.|5.0|-3.937197685241699|-3.881500482559204|-3.6271612644195557|-2.3080594539642334|-4.022929668426514|1.8617279529571533|-2.4279892444610596|0.0|0.0|0.0|0.0|0.0|1.0|0.0
When somebody made me touch human faeces.|6.0|-4.077366828918457|-3.7339086532592773|-3.13106632232666|-3.2567644119262695|-3.8039493560791016|-2.923623561859131|2.9557559490203857|0.0|0.0|0.0|0.0|0.0|0.0|1.0
When the girl whom I have lusted after expressed reciprocal feelings and then days later changed her mind.|0.0|-2.2970094680786133|-6.036491394042969|-1.5506672859191895|-3.242016315460205|-3.948314666748047|-2.109260320663452|-0.4215888977050781|1.0|0.0|0.0|0.0|0.0|0.0|0.0
I am not especially good at English, and after the high school graduation exam in English I tensely waited for the result the whole day.  In the evening, when I heard that I had done excellently, I became very happy and the anxiety vanished.  My family was at home.|4.0|-4.2649312019348145|-3.745314359664917|-4.145375728607178|-3.9453189373016357|3.2856457233428955|-3.871567964553833|-4.17617654800415|0.0|0.0|0.0|0.0|1.0|0.0|0.0
I didn't get the job I wanted.|0.0|2.4631998538970947|-4.440961837768555|-3.1614999771118164|-2.9435274600982666|-4.676370143890381|-3.6497724056243896|-3.1163830757141113|1.0|0.0|0.0|0.0|0.0|0.0|0.0
